9495,Quarto da Lande,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=37&LodgeSearch%5Bdate_start%5D=2018-03-16&LodgeSearch%5Bdate_end%5D=2018-03-18&LodgeSearch%5Bnum_adults%5D=2'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=37&LodgeSearch%5Bdate_start%5D=2018-03-16&LodgeSearch%5Bdate_end%5D=2018-03-18&LodgeSearch%5Bnum_adults%5D=2'}
9496,Casa inteira,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=57&LodgeSearch%5Bdate_start%5D=2018-03-23&LodgeSearch%5Bdate_end%5D=2018-03-25&LodgeSearch%5Bnum_adults%5D=2'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=57&LodgeSearch%5Bdate_start%5D=2018-03-23&LodgeSearch%5Bdate_end%5D=2018-03-25&LodgeSearch%5Bnum_adults%5D=2'}
9497,Casinha do Conde,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=5&LodgeSearch%5Bdate_start%5D=2018-03-23&LodgeSearch%5Bdate_end%5D=2018-03-25&LodgeSearch%5Bnum_adults%5D=2'},Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=5&LodgeSearch%5Bdate_start%5D=2018-03-23&LodgeSearch%5Bdate_end%5D=2018-03-25&LodgeSearch%5Bnum_adults%5D=2'}
9498,Casa da Eira de Cima,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=82&LodgeSearch%5Bdate_start%5D=2018-03-15&LodgeSearch%5Bdate_end%5D=2018-03-18&LodgeSearch%5Bnum_adults%5D=2'},Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=82&LodgeSearch%5Bdate_start%5D=2018-03-15&LodgeSearch%5Bdate_end%5D=2018-03-18&LodgeSearch%5Bnum_adults%5D=2'}
9499,Casa inteira,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=28&LodgeSearch%5Bdate_start%5D=2018-08-09&LodgeSearch%5Bdate_end%5D=2018-08-13&LodgeSearch%5Bnum_adults%5D=2'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=28&LodgeSearch%5Bdate_start%5D=2018-08-09&LodgeSearch%5Bdate_end%5D=2018-08-13&LodgeSearch%5Bnum_adults%5D=2'}
9500,Lameirinhos Casa De Campo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=99&LodgeSearch%5Bdate_start%5D=2018-11-23&LodgeSearch%5Bdate_end%5D=2018-11-25&LodgeSearch%5Bnum_adults%5D=8'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=99&LodgeSearch%5Bdate_start%5D=2018-11-23&LodgeSearch%5Bdate_end%5D=2018-11-25&LodgeSearch%5Bnum_adults%5D=8'}
9501,Lagarada,{'https://bookinxisto.com/pt/experience-catalog/experience?id=206&ExperienceSearch%5Bdate_start%5D=2018-01-11&ExperienceSearch%5Bdate_end%5D=2018-01-15&ExperienceSearch%5Bparticipants%5D=2'},Pagamento Completo,{'https://bookinxisto.com/pt/experience-catalog/experience?id=206&ExperienceSearch%5Bdate_start%5D=2018-01-11&ExperienceSearch%5Bdate_end%5D=2018-01-15&ExperienceSearch%5Bparticipants%5D=2'}
9502,Casa de Campo da Comareira - Prado do Corço,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=49&LodgeSearch%5Bdate_start%5D=2018-08-06&LodgeSearch%5Bdate_end%5D=2018-08-07&LodgeSearch%5Bnum_adults%5D=2'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=49&LodgeSearch%5Bdate_start%5D=2018-08-06&LodgeSearch%5Bdate_end%5D=2018-08-07&LodgeSearch%5Bnum_adults%5D=2'}
9503,Casa de Campo da Comareira - Prado do Corço,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=49&LodgeSearch%5Bdate_start%5D=2018-08-06&LodgeSearch%5Bdate_end%5D=2018-08-07&LodgeSearch%5Bnum_adults%5D=2'},Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=49&LodgeSearch%5Bdate_start%5D=2018-08-06&LodgeSearch%5Bdate_end%5D=2018-08-07&LodgeSearch%5Bnum_adults%5D=2'}
9504,Casa Rosmaninho - Xisto Sentido,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=44&LodgeSearch%5Bdate_start%5D=2018-02-06&LodgeSearch%5Bdate_end%5D=2018-02-07&LodgeSearch%5Bnum_adults%5D=2'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=44&LodgeSearch%5Bdate_start%5D=2018-02-06&LodgeSearch%5Bdate_end%5D=2018-02-07&LodgeSearch%5Bnum_adults%5D=2'}
9505,Casa do Forno - Vilar dos Condes,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=63&LodgeSearch%5Bdate_start%5D=2018-04-07&LodgeSearch%5Bdate_end%5D=2018-04-08&LodgeSearch%5Bnum_adults%5D=2'},Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=63&LodgeSearch%5Bdate_start%5D=2018-04-07&LodgeSearch%5Bdate_end%5D=2018-04-08&LodgeSearch%5Bnum_adults%5D=2'}
9506,Casa O Medronheiro,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=68&LodgeSearch%5Bdate_start%5D=2018-08-25&LodgeSearch%5Bdate_end%5D=2018-09-01&LodgeSearch%5Bnum_adults%5D=4'},Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=68&LodgeSearch%5Bdate_start%5D=2018-08-25&LodgeSearch%5Bdate_end%5D=2018-09-01&LodgeSearch%5Bnum_adults%5D=4'}
9507,Casa da Azeitona - Cerdeira Village,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=95&LodgeSearch%5Bdate_start%5D=2018-03-29&LodgeSearch%5Bdate_end%5D=2018-03-31&LodgeSearch%5Bnum_adults%5D=5'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=95&LodgeSearch%5Bdate_start%5D=2018-03-29&LodgeSearch%5Bdate_end%5D=2018-03-31&LodgeSearch%5Bnum_adults%5D=5'}
9508,Casa Alfazema - Xisto Sentido,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=45&LodgeSearch%5Bdate_start%5D=2018-03-30&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=2'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=45&LodgeSearch%5Bdate_start%5D=2018-03-30&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=2'}
9509,Casa de Campo da Comareira - Toca da Raposa,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=48&LodgeSearch%5Bdate_start%5D=2018-05-26&LodgeSearch%5Bdate_end%5D=2018-05-27&LodgeSearch%5Bnum_adults%5D=2'},Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=48&LodgeSearch%5Bdate_start%5D=2018-05-26&LodgeSearch%5Bdate_end%5D=2018-05-27&LodgeSearch%5Bnum_adults%5D=2'}
9510,Casa da Terra - casa inteira,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=107&LodgeSearch%5Bdate_start%5D=2018-10-05&LodgeSearch%5Bdate_end%5D=2018-10-07&LodgeSearch%5Bnum_adults%5D=4'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=107&LodgeSearch%5Bdate_start%5D=2018-10-05&LodgeSearch%5Bdate_end%5D=2018-10-07&LodgeSearch%5Bnum_adults%5D=4'}
9511,Casa do Forno - Vilar dos Condes,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=63&LodgeSearch%5Bdate_start%5D=2018-04-27&LodgeSearch%5Bdate_end%5D=2018-04-28&LodgeSearch%5Bnum_adults%5D=2'},Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=63&LodgeSearch%5Bdate_start%5D=2018-04-27&LodgeSearch%5Bdate_end%5D=2018-04-28&LodgeSearch%5Bnum_adults%5D=2'}
9512,Piso Principal + Piso R/C,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=72&LodgeSearch%5Bdate_start%5D=2018-08-08&LodgeSearch%5Bdate_end%5D=2018-08-10&LodgeSearch%5Bnum_adults%5D=4'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=72&LodgeSearch%5Bdate_start%5D=2018-08-08&LodgeSearch%5Bdate_end%5D=2018-08-10&LodgeSearch%5Bnum_adults%5D=4'}
9513,Casa inteira,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=64&LodgeSearch%5Bdate_start%5D=2018-08-15&LodgeSearch%5Bdate_end%5D=2018-08-19&LodgeSearch%5Bnum_adults%5D=2'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=64&LodgeSearch%5Bdate_start%5D=2018-08-15&LodgeSearch%5Bdate_end%5D=2018-08-19&LodgeSearch%5Bnum_adults%5D=2'}
9514,Casa do Moinho - Camping Oleiros,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=32&LodgeSearch%5Bdate_start%5D=2018-02-09&LodgeSearch%5Bdate_end%5D=2018-02-11&LodgeSearch%5Bnum_adults%5D=4'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=32&LodgeSearch%5Bdate_start%5D=2018-02-09&LodgeSearch%5Bdate_end%5D=2018-02-11&LodgeSearch%5Bnum_adults%5D=4'}
9515,Casa Lausus,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=57&LodgeSearch%5Bdate_start%5D=2018-09-03&LodgeSearch%5Bdate_end%5D=2018-09-07&LodgeSearch%5Bnum_adults%5D=4'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=57&LodgeSearch%5Bdate_start%5D=2018-09-03&LodgeSearch%5Bdate_end%5D=2018-09-07&LodgeSearch%5Bnum_adults%5D=4'}
9516,Casa da Pífara - Aldeia Oliveiras,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=25&LodgeSearch%5Bdate_start%5D=2018-08-15&LodgeSearch%5Bdate_end%5D=2018-08-18&LodgeSearch%5Bnum_adults%5D=2'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=25&LodgeSearch%5Bdate_start%5D=2018-08-15&LodgeSearch%5Bdate_end%5D=2018-08-18&LodgeSearch%5Bnum_adults%5D=2'}
9517,Quarto Princesa Peralta,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=2&LodgeSearch%5Bdate_start%5D=2017-12-18&LodgeSearch%5Bdate_end%5D=2017-12-23&LodgeSearch%5Bnum_adults%5D=3'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=2&LodgeSearch%5Bdate_start%5D=2017-12-18&LodgeSearch%5Bdate_end%5D=2017-12-23&LodgeSearch%5Bnum_adults%5D=3'}
9518,Casa do Açude - Camping Oleiros,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=30&LodgeSearch%5Bdate_start%5D=2018-07-21&LodgeSearch%5Bdate_end%5D=2018-07-22&LodgeSearch%5Bnum_adults%5D=4'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=30&LodgeSearch%5Bdate_start%5D=2018-07-21&LodgeSearch%5Bdate_end%5D=2018-07-22&LodgeSearch%5Bnum_adults%5D=4'}
9519,Piso Principal + Piso R/C,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=72&LodgeSearch%5Bdate_start%5D=2018-08-21&LodgeSearch%5Bdate_end%5D=2018-08-23&LodgeSearch%5Bnum_adults%5D=4'},Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=72&LodgeSearch%5Bdate_start%5D=2018-08-21&LodgeSearch%5Bdate_end%5D=2018-08-23&LodgeSearch%5Bnum_adults%5D=4'}
9520,Piso Principal + Piso R/C,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=72&LodgeSearch%5Bdate_start%5D=2018-04-14&LodgeSearch%5Bdate_end%5D=2018-04-15&LodgeSearch%5Bnum_adults%5D=2'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=72&LodgeSearch%5Bdate_start%5D=2018-04-14&LodgeSearch%5Bdate_end%5D=2018-04-15&LodgeSearch%5Bnum_adults%5D=2'}
9521,Quarto Príncipe Lausus,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=2&LodgeSearch%5Bdate_start%5D=2018-04-25&LodgeSearch%5Bdate_end%5D=2018-04-26&LodgeSearch%5Bnum_adults%5D=2'},Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=2&LodgeSearch%5Bdate_start%5D=2018-04-25&LodgeSearch%5Bdate_end%5D=2018-04-26&LodgeSearch%5Bnum_adults%5D=2'}
9522,Casa da Janela - Cerdeira Village,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=15&LodgeSearch%5Bdate_start%5D=2018-05-01&LodgeSearch%5Bdate_end%5D=2018-05-05&LodgeSearch%5Bnum_adults%5D=2'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=15&LodgeSearch%5Bdate_start%5D=2018-05-01&LodgeSearch%5Bdate_end%5D=2018-05-05&LodgeSearch%5Bnum_adults%5D=2'}
9523,Quarto Familiar - Pedra,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=54&LodgeSearch%5Bdate_start%5D=2018-03-29&LodgeSearch%5Bdate_end%5D=2018-04-02&LodgeSearch%5Bnum_adults%5D=4'},Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=54&LodgeSearch%5Bdate_start%5D=2018-03-29&LodgeSearch%5Bdate_end%5D=2018-04-02&LodgeSearch%5Bnum_adults%5D=4'}
9524,Casa de Campo da Comareira - Toca da Raposa,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=48&LodgeSearch%5Bdate_start%5D=2018-04-13&LodgeSearch%5Bdate_end%5D=2018-04-15&LodgeSearch%5Bnum_adults%5D=2'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=48&LodgeSearch%5Bdate_start%5D=2018-04-13&LodgeSearch%5Bdate_end%5D=2018-04-15&LodgeSearch%5Bnum_adults%5D=2'}
9525,Casa de Campo da Comareira - Toca da Raposa,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=48&LodgeSearch%5Bdate_start%5D=2018-04-11&LodgeSearch%5Bdate_end%5D=2018-04-13&LodgeSearch%5Bnum_adults%5D=2'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=48&LodgeSearch%5Bdate_start%5D=2018-04-11&LodgeSearch%5Bdate_end%5D=2018-04-13&LodgeSearch%5Bnum_adults%5D=2'}
9526,Casa da Pedra Rolada,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=67&LodgeSearch%5Bdate_start%5D=2018-04-28&LodgeSearch%5Bdate_end%5D=2018-04-29&LodgeSearch%5Bnum_adults%5D=6'},Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=67&LodgeSearch%5Bdate_start%5D=2018-04-28&LodgeSearch%5Bdate_end%5D=2018-04-29&LodgeSearch%5Bnum_adults%5D=6'}
9531,Quarto Twin com varanda,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=55&LodgeSearch%5Bdate_start%5D=2018-03-29&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=2'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=55&LodgeSearch%5Bdate_start%5D=2018-03-29&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=2'}
9532,Casa do Forno - Casas de Água Formosa,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=87&LodgeSearch%5Bdate_start%5D=2018-04-20&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=2'},Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=87&LodgeSearch%5Bdate_start%5D=2018-04-20&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=2'}
9532,Casa do Forno - Casas de Água Formosa,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=87&LodgeSearch%5Bdate_start%5D=2018-04-20&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=2'},Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=87&LodgeSearch%5Bdate_start%5D=2018-04-20&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=2'},9532,Casa da Eira – Casas de Água Formosa,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=90&LodgeSearch%5Bdate_start%5D=2018-04-20&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=6'},Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=90&LodgeSearch%5Bdate_start%5D=2018-04-20&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=6'}
9532,Casa do Forno - Casas de Água Formosa,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=87&LodgeSearch%5Bdate_start%5D=2018-04-20&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=2'},Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=87&LodgeSearch%5Bdate_start%5D=2018-04-20&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=2'},9532,Casa da Eira – Casas de Água Formosa,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=90&LodgeSearch%5Bdate_start%5D=2018-04-20&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=6'},Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=90&LodgeSearch%5Bdate_start%5D=2018-04-20&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=6'},9532,Casa Nascente - Casas de Água Formosa,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=89&LodgeSearch%5Bdate_start%5D=2018-04-20&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=6'},Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=89&LodgeSearch%5Bdate_start%5D=2018-04-20&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=6'}
9532,Casa do Forno - Casas de Água Formosa,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=87&LodgeSearch%5Bdate_start%5D=2018-04-20&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=2'},Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=87&LodgeSearch%5Bdate_start%5D=2018-04-20&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=2'},9532,Casa da Eira – Casas de Água Formosa,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=90&LodgeSearch%5Bdate_start%5D=2018-04-20&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=6'},Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=90&LodgeSearch%5Bdate_start%5D=2018-04-20&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=6'},9532,Casa Nascente - Casas de Água Formosa,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=89&LodgeSearch%5Bdate_start%5D=2018-04-20&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=6'},Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=89&LodgeSearch%5Bdate_start%5D=2018-04-20&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=6'},9532,Casa da Fonte – Casas de Água Formosa,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=92&LodgeSearch%5Bdate_start%5D=2018-04-20&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=4'},Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=92&LodgeSearch%5Bdate_start%5D=2018-04-20&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=4'}
9533,Casa dos Antões - casa inteira,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=81&LodgeSearch%5Bdate_start%5D=2018-07-06&LodgeSearch%5Bdate_end%5D=2018-07-08&LodgeSearch%5Bnum_adults%5D=2'},Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=81&LodgeSearch%5Bdate_start%5D=2018-07-06&LodgeSearch%5Bdate_end%5D=2018-07-08&LodgeSearch%5Bnum_adults%5D=2'}
9534,Quarto Giesta,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=98&LodgeSearch%5Bdate_start%5D=2018-08-10&LodgeSearch%5Bdate_end%5D=2018-08-11&LodgeSearch%5Bnum_adults%5D=2'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=98&LodgeSearch%5Bdate_start%5D=2018-08-10&LodgeSearch%5Bdate_end%5D=2018-08-11&LodgeSearch%5Bnum_adults%5D=2'}
9535,Quarto Twin,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=26&LodgeSearch%5Bdate_start%5D=2018-03-19&LodgeSearch%5Bdate_end%5D=2018-03-20&LodgeSearch%5Bnum_adults%5D=2'},Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=26&LodgeSearch%5Bdate_start%5D=2018-03-19&LodgeSearch%5Bdate_end%5D=2018-03-20&LodgeSearch%5Bnum_adults%5D=2'}
9536,Casa O Medronheiro,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=68&LodgeSearch%5Bdate_start%5D=2018-01-09&LodgeSearch%5Bdate_end%5D=2018-01-11&LodgeSearch%5Bnum_adults%5D=4'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=68&LodgeSearch%5Bdate_start%5D=2018-01-09&LodgeSearch%5Bdate_end%5D=2018-01-11&LodgeSearch%5Bnum_adults%5D=4'}
9537,Quarto Duplo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=26&LodgeSearch%5Bdate_start%5D=2018-04-25&LodgeSearch%5Bdate_end%5D=2018-04-26&LodgeSearch%5Bnum_adults%5D=2'},Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=26&LodgeSearch%5Bdate_start%5D=2018-04-25&LodgeSearch%5Bdate_end%5D=2018-04-26&LodgeSearch%5Bnum_adults%5D=2'}
9538,Casa Alfazema - Xisto Sentido,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=45&LodgeSearch%5Bdate_start%5D=2018-03-30&LodgeSearch%5Bdate_end%5D=2018-03-31&LodgeSearch%5Bnum_adults%5D=2'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=45&LodgeSearch%5Bdate_start%5D=2018-03-30&LodgeSearch%5Bdate_end%5D=2018-03-31&LodgeSearch%5Bnum_adults%5D=2'}
9539,Casa da Torre - Aldeia de Camelo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=61&LodgeSearch%5Bdate_start%5D=2018-04-07&LodgeSearch%5Bdate_end%5D=2018-04-08&LodgeSearch%5Bnum_adults%5D=2'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=61&LodgeSearch%5Bdate_start%5D=2018-04-07&LodgeSearch%5Bdate_end%5D=2018-04-08&LodgeSearch%5Bnum_adults%5D=2'}
9540,Casa de Campo da Comareira - Ninho da Coruja,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=47&LodgeSearch%5Bdate_start%5D=2018-03-31&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=2'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=47&LodgeSearch%5Bdate_start%5D=2018-03-31&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=2'}
9540,Casa de Campo da Comareira - Ninho da Coruja,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=47&LodgeSearch%5Bdate_start%5D=2018-03-31&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=2'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=47&LodgeSearch%5Bdate_start%5D=2018-03-31&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=2'},9540,Casa de Campo da Comareira - Toca da Raposa,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=48&LodgeSearch%5Bdate_start%5D=2018-03-31&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=2'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=48&LodgeSearch%5Bdate_start%5D=2018-03-31&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=2'}
9542,Quarto Double Premium,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=1&LodgeSearch%5Bdate_start%5D=2017-12-10&LodgeSearch%5Bdate_end%5D=2017-12-12&LodgeSearch%5Bnum_adults%5D=2'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=1&LodgeSearch%5Bdate_start%5D=2017-12-10&LodgeSearch%5Bdate_end%5D=2017-12-12&LodgeSearch%5Bnum_adults%5D=2'}
9543,Quarto da Tojeira,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=37&LodgeSearch%5Bdate_start%5D=2018-03-24&LodgeSearch%5Bdate_end%5D=2018-03-26&LodgeSearch%5Bnum_adults%5D=2'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=37&LodgeSearch%5Bdate_start%5D=2018-03-24&LodgeSearch%5Bdate_end%5D=2018-03-26&LodgeSearch%5Bnum_adults%5D=2'}
9544,Quarto Doble com varanda,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=55&LodgeSearch%5Bdate_start%5D=2018-03-26&LodgeSearch%5Bdate_end%5D=2018-03-28&LodgeSearch%5Bnum_adults%5D=2'},Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=55&LodgeSearch%5Bdate_start%5D=2018-03-26&LodgeSearch%5Bdate_end%5D=2018-03-28&LodgeSearch%5Bnum_adults%5D=2'}
9545,Casa de Campo da Comareira - Toca da Raposa,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=48&LodgeSearch%5Bdate_start%5D=2018-10-05&LodgeSearch%5Bdate_end%5D=2018-10-06&LodgeSearch%5Bnum_adults%5D=2'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=48&LodgeSearch%5Bdate_start%5D=2018-10-05&LodgeSearch%5Bdate_end%5D=2018-10-06&LodgeSearch%5Bnum_adults%5D=2'}
9546,Casa O Medronheiro,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=68&LodgeSearch%5Bdate_start%5D=2018-03-30&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=4'},Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=68&LodgeSearch%5Bdate_start%5D=2018-03-30&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=4'}
