590,Casinha do Conde,https://bookinxisto.com/en/account/order-view?id=590&auth=gXiFVPN5aCEKew5K9kuJEXqnjqBFIQJ6,ok,2,Payment Complete,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=5&LodgeSearch%5Bdate_start%5D=2018-08-07&LodgeSearch%5Bdate_end%5D=2018-08-09&LodgeSearch%5Bnum_adults%5D=2'}
608,Casa Rosmaninho - Xisto Sentido,https://bookinxisto.com/en/account/order-view?id=608&auth=_Rd7GRYVHuBgLITAxmBmhJ6AIkaATmc0,ok,2,Payment Complete,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=44&LodgeSearch%5Bdate_start%5D=2018-07-11&LodgeSearch%5Bdate_end%5D=2018-07-13&LodgeSearch%5Bnum_adults%5D=2'}
635,Casa Cimeira,https://bookinxisto.com/en/account/order-view?id=635&auth=6QjXjerkfmV_jnxlKyR7qn8Kj0P_kqng,ok,3,Payment Complete,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=80&LodgeSearch%5Bdate_start%5D=2018-08-08&LodgeSearch%5Bdate_end%5D=2018-08-11&LodgeSearch%5Bnum_adults%5D=6'}
656,Casa do Forno - Casas de Água Formosa,https://bookinxisto.com/en/account/order-view?id=656&auth=oGLgY3Ptu0tmrsmvMVMkKT4Q0p7t3l4P,ok,2,Payment Complete,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=87&LodgeSearch%5Bdate_start%5D=2018-07-20&LodgeSearch%5Bdate_end%5D=2018-07-22&LodgeSearch%5Bnum_adults%5D=2'}
659,Casa da Pedra Rolada,https://bookinxisto.com/en/account/order-view?id=659&auth=6fpTXYt7YgTasVyNBQYBeV9fourPeWw9,ok,4,Payment Complete,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=67&LodgeSearch%5Bdate_start%5D=2018-07-30&LodgeSearch%5Bdate_end%5D=2018-08-03&LodgeSearch%5Bnum_adults%5D=6'}
663,Casa do Forno - Aldeia de Camelo,https://bookinxisto.com/en/account/order-view?id=663&auth=DcHv1_Y85dA2QgxqGKJnyrvLlU3kRdl8,cancelado,2,Cancelled,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=60&LodgeSearch%5Bdate_start%5D=2018-08-07&LodgeSearch%5Bdate_end%5D=2018-08-09&LodgeSearch%5Bnum_adults%5D=5'}
705,Casa da Pedra Rolada,https://bookinxisto.com/en/account/order-view?id=705&auth=gksV6UMwyN5FJBUDbERq89Zq0zePlc61,ok,1,Payment Complete,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=67&LodgeSearch%5Bdate_start%5D=2018-08-26&LodgeSearch%5Bdate_end%5D=2018-08-27&LodgeSearch%5Bnum_adults%5D=6'}
713,DESCONTINUADO,https://bookinxisto.com/en/account/order-view?id=713&auth=O7w5NbOGdFOLKnLgBJDDuBTP2eFFbb8E,cancelado,4,Cancelled,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=107&LodgeSearch%5Bdate_start%5D=2018-08-16&LodgeSearch%5Bdate_end%5D=2018-08-20&LodgeSearch%5Bnum_adults%5D=4'}
747,Casa do Açude - Camping Oleiros,https://bookinxisto.com/en/account/order-view?id=747&auth=msAcnE8v8xRmlWIhdUH9ccz_1wpQ4uoR,cancelado,3,Cancelled,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=30&LodgeSearch%5Bdate_start%5D=2018-08-15&LodgeSearch%5Bdate_end%5D=2018-08-18&LodgeSearch%5Bnum_adults%5D=4'}
793,Casa da Cancela - Aldeia Oliveiras,https://bookinxisto.com/en/account/order-view?id=793&auth=xY0L61agYjvIzvjTUplAb4WBaYKDeN-8,ok,2,Payment Complete,{'https://bookinxisto.com/en/lodge-catalog/lodge?id=6&LodgeSearch%5Bdate_start%5D=2018-09-08&LodgeSearch%5Bdate_end%5D=2018-09-10&LodgeSearch%5Bnum_adults%5D=4'}
