9769,Casa da Eira de Cima,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=82&LodgeSearch%5Bdate_start%5D=2018-03-04&LodgeSearch%5Bdate_end%5D=2018-03-09&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=82&LodgeSearch%5Bdate_start%5D=2018-03-04&LodgeSearch%5Bdate_end%5D=2018-03-09&LodgeSearch%5Bnum_adults%5D=2'}
9772,Villa Pampilhosa Hotel,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=26&LodgeSearch%5Bdate_start%5D=2018-06-01&LodgeSearch%5Bdate_end%5D=2018-06-02&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=26&LodgeSearch%5Bdate_start%5D=2018-06-01&LodgeSearch%5Bdate_end%5D=2018-06-02&LodgeSearch%5Bnum_adults%5D=2'}
9773,Hotel Parque Serra da Lousã,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=55&LodgeSearch%5Bdate_start%5D=2018-04-01&LodgeSearch%5Bdate_end%5D=2018-04-02&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=55&LodgeSearch%5Bdate_start%5D=2018-04-01&LodgeSearch%5Bdate_end%5D=2018-04-02&LodgeSearch%5Bnum_adults%5D=2'}
9774,Hotel Parque Serra da Lousã,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=55&LodgeSearch%5Bdate_start%5D=2018-04-01&LodgeSearch%5Bdate_end%5D=2018-04-02&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=55&LodgeSearch%5Bdate_start%5D=2018-04-01&LodgeSearch%5Bdate_end%5D=2018-04-02&LodgeSearch%5Bnum_adults%5D=2'}
9776,Aqua Village Health Resort & SPA,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=96&LodgeSearch%5Bdate_start%5D=2018-03-31&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=4'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=96&LodgeSearch%5Bdate_start%5D=2018-03-31&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=4'}
9776,Aqua Village Health Resort & SPA,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=96&LodgeSearch%5Bdate_start%5D=2018-03-31&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=4'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=96&LodgeSearch%5Bdate_start%5D=2018-03-31&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=4'},9776,Convento da Sertã Hotel,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=1&LodgeSearch%5Bdate_start%5D=2018-03-30&LodgeSearch%5Bdate_end%5D=2018-03-31&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=1&LodgeSearch%5Bdate_start%5D=2018-03-30&LodgeSearch%5Bdate_end%5D=2018-03-31&LodgeSearch%5Bnum_adults%5D=2'}
9777,Casa das Estórias - Cerdeira Village,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=16&LodgeSearch%5Bdate_start%5D=2018-05-07&LodgeSearch%5Bdate_end%5D=2018-05-09&LodgeSearch%5Bnum_adults%5D=3'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=16&LodgeSearch%5Bdate_start%5D=2018-05-07&LodgeSearch%5Bdate_end%5D=2018-05-09&LodgeSearch%5Bnum_adults%5D=3'}
9778,Convento da Sertã Hotel,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=1&LodgeSearch%5Bdate_start%5D=2017-12-10&LodgeSearch%5Bdate_end%5D=2017-12-12&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=1&LodgeSearch%5Bdate_start%5D=2017-12-10&LodgeSearch%5Bdate_end%5D=2017-12-12&LodgeSearch%5Bnum_adults%5D=2'}
9781,Casa de Campo da Comareira - Toca da Raposa,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=48&LodgeSearch%5Bdate_start%5D=2018-05-26&LodgeSearch%5Bdate_end%5D=2018-05-27&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=48&LodgeSearch%5Bdate_start%5D=2018-05-26&LodgeSearch%5Bdate_end%5D=2018-05-27&LodgeSearch%5Bnum_adults%5D=2'}
9783,Hotel Rural Quinta da Geia,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=40&LodgeSearch%5Bdate_start%5D=2018-04-07&LodgeSearch%5Bdate_end%5D=2018-04-08&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=40&LodgeSearch%5Bdate_start%5D=2018-04-07&LodgeSearch%5Bdate_end%5D=2018-04-08&LodgeSearch%5Bnum_adults%5D=2'}
9784,Casas do Rio,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=81&LodgeSearch%5Bdate_start%5D=2018-03-04&LodgeSearch%5Bdate_end%5D=2018-03-09&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=81&LodgeSearch%5Bdate_start%5D=2018-03-04&LodgeSearch%5Bdate_end%5D=2018-03-09&LodgeSearch%5Bnum_adults%5D=2'}
9785,Restaurante O Buke - Menu Degustação,{'https://bookinxisto.com/pt/experience-catalog/experience?id=151&ExperienceSearch%5Bdate_start%5D=2018-03-02&ExperienceSearch%5Bdate_end%5D=2018-03-06&ExperienceSearch%5Bparticipants%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/experience-catalog/experience?id=151&ExperienceSearch%5Bdate_start%5D=2018-03-02&ExperienceSearch%5Bdate_end%5D=2018-03-06&ExperienceSearch%5Bparticipants%5D=2'}
9787,Restaurante O Buke - Menu Degustação,{'https://bookinxisto.com/pt/experience-catalog/experience?id=151&ExperienceSearch%5Bdate_start%5D=2018-03-06&ExperienceSearch%5Bdate_end%5D=2018-03-10&ExperienceSearch%5Bparticipants%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/experience-catalog/experience?id=151&ExperienceSearch%5Bdate_start%5D=2018-03-06&ExperienceSearch%5Bdate_end%5D=2018-03-10&ExperienceSearch%5Bparticipants%5D=2'}
9788,Casa Lausus,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=57&LodgeSearch%5Bdate_start%5D=2018-04-29&LodgeSearch%5Bdate_end%5D=2018-04-30&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=57&LodgeSearch%5Bdate_start%5D=2018-04-29&LodgeSearch%5Bdate_end%5D=2018-04-30&LodgeSearch%5Bnum_adults%5D=2'}
9791,Casa do Rosmaninho,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=22&LodgeSearch%5Bdate_start%5D=2018-03-30&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=8'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=22&LodgeSearch%5Bdate_start%5D=2018-03-30&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=8'}
9791,Casa do Rosmaninho,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=22&LodgeSearch%5Bdate_start%5D=2018-03-30&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=8'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=22&LodgeSearch%5Bdate_start%5D=2018-03-30&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=8'},9791,Casa do Rosmaninho,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=22&LodgeSearch%5Bdate_start%5D=2018-03-30&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=8'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=22&LodgeSearch%5Bdate_start%5D=2018-03-30&LodgeSearch%5Bdate_end%5D=2018-04-01&LodgeSearch%5Bnum_adults%5D=8'}
9792,Casa do Dão,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=72&LodgeSearch%5Bdate_start%5D=2018-03-31&LodgeSearch%5Bdate_end%5D=2018-04-02&LodgeSearch%5Bnum_adults%5D=4'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=72&LodgeSearch%5Bdate_start%5D=2018-03-31&LodgeSearch%5Bdate_end%5D=2018-04-02&LodgeSearch%5Bnum_adults%5D=4'}
9793,Casa Lausus,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=57&LodgeSearch%5Bdate_start%5D=2018-04-30&LodgeSearch%5Bdate_end%5D=2018-05-01&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=57&LodgeSearch%5Bdate_start%5D=2018-04-30&LodgeSearch%5Bdate_end%5D=2018-05-01&LodgeSearch%5Bnum_adults%5D=2'}
9795,Casa das Vizinhas - Cerdeira Village,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=20&LodgeSearch%5Bdate_start%5D=2018-03-24&LodgeSearch%5Bdate_end%5D=2018-03-26&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=20&LodgeSearch%5Bdate_start%5D=2018-03-24&LodgeSearch%5Bdate_end%5D=2018-03-26&LodgeSearch%5Bnum_adults%5D=2'}
9798,Hotel Rural Quinta da Geia,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=40&LodgeSearch%5Bdate_start%5D=2018-03-23&LodgeSearch%5Bdate_end%5D=2018-03-26&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=40&LodgeSearch%5Bdate_start%5D=2018-03-23&LodgeSearch%5Bdate_end%5D=2018-03-26&LodgeSearch%5Bnum_adults%5D=2'}
9799,Hotel Parque Serra da Lousã,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=55&LodgeSearch%5Bdate_start%5D=2018-03-28&LodgeSearch%5Bdate_end%5D=2018-03-31&LodgeSearch%5Bnum_adults%5D=4'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=55&LodgeSearch%5Bdate_start%5D=2018-03-28&LodgeSearch%5Bdate_end%5D=2018-03-31&LodgeSearch%5Bnum_adults%5D=4'}
9801,Casa Amores-Perfeitos - Xisto Sentido,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=43&LodgeSearch%5Bdate_start%5D=2017-12-31&LodgeSearch%5Bdate_end%5D=2018-01-01&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=43&LodgeSearch%5Bdate_start%5D=2017-12-31&LodgeSearch%5Bdate_end%5D=2018-01-01&LodgeSearch%5Bnum_adults%5D=2'}
9803,Villa Pampilhosa Hotel,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=26&LodgeSearch%5Bdate_start%5D=2018-03-25&LodgeSearch%5Bdate_end%5D=2018-03-27&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=26&LodgeSearch%5Bdate_start%5D=2018-03-25&LodgeSearch%5Bdate_end%5D=2018-03-27&LodgeSearch%5Bnum_adults%5D=2'}
9806,Casa da Azeitona - Cerdeira Village,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=95&LodgeSearch%5Bdate_start%5D=2018-04-20&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=4'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=95&LodgeSearch%5Bdate_start%5D=2018-04-20&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=4'}
9809,Casa da Ribeira - Aldeia de Camelo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=59&LodgeSearch%5Bdate_start%5D=2018-05-26&LodgeSearch%5Bdate_end%5D=2018-05-27&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=59&LodgeSearch%5Bdate_start%5D=2018-05-26&LodgeSearch%5Bdate_end%5D=2018-05-27&LodgeSearch%5Bnum_adults%5D=2'}
9812,Aqua Village Health Resort & SPA,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=96&LodgeSearch%5Bdate_start%5D=2018-03-10&LodgeSearch%5Bdate_end%5D=2018-03-11&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=96&LodgeSearch%5Bdate_start%5D=2018-03-10&LodgeSearch%5Bdate_end%5D=2018-03-11&LodgeSearch%5Bnum_adults%5D=2'}
9813,Hotel Rural Quinta da Geia,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=40&LodgeSearch%5Bdate_start%5D=2018-04-06&LodgeSearch%5Bdate_end%5D=2018-04-07&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=40&LodgeSearch%5Bdate_start%5D=2018-04-06&LodgeSearch%5Bdate_end%5D=2018-04-07&LodgeSearch%5Bnum_adults%5D=2'}
9815,Casa da Janela - Cerdeira Village,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=15&LodgeSearch%5Bdate_start%5D=2018-05-07&LodgeSearch%5Bdate_end%5D=2018-05-09&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=15&LodgeSearch%5Bdate_start%5D=2018-05-07&LodgeSearch%5Bdate_end%5D=2018-05-09&LodgeSearch%5Bnum_adults%5D=2'}
9817,Casa da Janela - Cerdeira Village,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=15&LodgeSearch%5Bdate_start%5D=2018-03-23&LodgeSearch%5Bdate_end%5D=2018-03-25&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=15&LodgeSearch%5Bdate_start%5D=2018-03-23&LodgeSearch%5Bdate_end%5D=2018-03-25&LodgeSearch%5Bnum_adults%5D=2'}
9818,Hotel Parque Serra da Lousã,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=55&LodgeSearch%5Bdate_start%5D=2018-03-26&LodgeSearch%5Bdate_end%5D=2018-03-29&LodgeSearch%5Bnum_adults%5D=4'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=55&LodgeSearch%5Bdate_start%5D=2018-03-26&LodgeSearch%5Bdate_end%5D=2018-03-29&LodgeSearch%5Bnum_adults%5D=4'}
9820,Casa de Campo da Comareira - Toca da Raposa,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=48&LodgeSearch%5Bdate_start%5D=2018-06-15&LodgeSearch%5Bdate_end%5D=2018-06-17&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=48&LodgeSearch%5Bdate_start%5D=2018-06-15&LodgeSearch%5Bdate_end%5D=2018-06-17&LodgeSearch%5Bnum_adults%5D=2'}
9822,Casa da Azeitona - Cerdeira Village,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=95&LodgeSearch%5Bdate_start%5D=2018-05-25&LodgeSearch%5Bdate_end%5D=2018-05-27&LodgeSearch%5Bnum_adults%5D=3'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=95&LodgeSearch%5Bdate_start%5D=2018-05-25&LodgeSearch%5Bdate_end%5D=2018-05-27&LodgeSearch%5Bnum_adults%5D=3'}
9824,Casa da Janela - Cerdeira Village,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=15&LodgeSearch%5Bdate_start%5D=2018-03-16&LodgeSearch%5Bdate_end%5D=2018-03-18&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=15&LodgeSearch%5Bdate_start%5D=2018-03-16&LodgeSearch%5Bdate_end%5D=2018-03-18&LodgeSearch%5Bnum_adults%5D=2'}
9826,Casa Amores-Perfeitos - Xisto Sentido,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=43&LodgeSearch%5Bdate_start%5D=2018-05-25&LodgeSearch%5Bdate_end%5D=2018-05-27&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=43&LodgeSearch%5Bdate_start%5D=2018-05-25&LodgeSearch%5Bdate_end%5D=2018-05-27&LodgeSearch%5Bnum_adults%5D=2'}
9827,Villa Pampilhosa Hotel,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=26&LodgeSearch%5Bdate_start%5D=2018-03-19&LodgeSearch%5Bdate_end%5D=2018-03-20&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=26&LodgeSearch%5Bdate_start%5D=2018-03-19&LodgeSearch%5Bdate_end%5D=2018-03-20&LodgeSearch%5Bnum_adults%5D=2'}
9829,Villa Pampilhosa Hotel,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=26&LodgeSearch%5Bdate_start%5D=2018-03-08&LodgeSearch%5Bdate_end%5D=2018-03-09&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=26&LodgeSearch%5Bdate_start%5D=2018-03-08&LodgeSearch%5Bdate_end%5D=2018-03-09&LodgeSearch%5Bnum_adults%5D=2'}
9830,Casa de Campo da Comareira - Ninho da Coruja,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=47&LodgeSearch%5Bdate_start%5D=2018-03-07&LodgeSearch%5Bdate_end%5D=2018-03-09&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=47&LodgeSearch%5Bdate_start%5D=2018-03-07&LodgeSearch%5Bdate_end%5D=2018-03-09&LodgeSearch%5Bnum_adults%5D=2'}
9832,Casa do Forno - Cerdeira Village,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=13&LodgeSearch%5Bdate_start%5D=2018-05-01&LodgeSearch%5Bdate_end%5D=2018-05-05&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=13&LodgeSearch%5Bdate_start%5D=2018-05-01&LodgeSearch%5Bdate_end%5D=2018-05-05&LodgeSearch%5Bnum_adults%5D=2'}
9832,Casa do Forno - Cerdeira Village,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=13&LodgeSearch%5Bdate_start%5D=2018-05-01&LodgeSearch%5Bdate_end%5D=2018-05-05&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=13&LodgeSearch%5Bdate_start%5D=2018-05-01&LodgeSearch%5Bdate_end%5D=2018-05-05&LodgeSearch%5Bnum_adults%5D=2'},9832,Workshop de construção de casas de xisto em miniatura,{'https://bookinxisto.com/pt/experience-catalog/experience?id=241&ExperienceSearch%5Bdate_start%5D=2018-05-01&ExperienceSearch%5Bdate_end%5D=2018-05-05&ExperienceSearch%5Bparticipants%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/experience-catalog/experience?id=241&ExperienceSearch%5Bdate_start%5D=2018-05-01&ExperienceSearch%5Bdate_end%5D=2018-05-05&ExperienceSearch%5Bparticipants%5D=2'}
9832,Casa do Forno - Cerdeira Village,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=13&LodgeSearch%5Bdate_start%5D=2018-05-01&LodgeSearch%5Bdate_end%5D=2018-05-05&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=13&LodgeSearch%5Bdate_start%5D=2018-05-01&LodgeSearch%5Bdate_end%5D=2018-05-05&LodgeSearch%5Bnum_adults%5D=2'},9832,Workshop de construção de casas de xisto em miniatura,{'https://bookinxisto.com/pt/experience-catalog/experience?id=241&ExperienceSearch%5Bdate_start%5D=2018-05-01&ExperienceSearch%5Bdate_end%5D=2018-05-05&ExperienceSearch%5Bparticipants%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/experience-catalog/experience?id=241&ExperienceSearch%5Bdate_start%5D=2018-05-01&ExperienceSearch%5Bdate_end%5D=2018-05-05&ExperienceSearch%5Bparticipants%5D=2'},9832,Restaurante O Buke - Menu Degustação,{'https://bookinxisto.com/pt/experience-catalog/experience?id=151&ExperienceSearch%5Bdate_start%5D=2018-04-30&ExperienceSearch%5Bdate_end%5D=2018-05-04&ExperienceSearch%5Bparticipants%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/experience-catalog/experience?id=151&ExperienceSearch%5Bdate_start%5D=2018-04-30&ExperienceSearch%5Bdate_end%5D=2018-05-04&ExperienceSearch%5Bparticipants%5D=2'}
9834,Casas do Rio,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=81&LodgeSearch%5Bdate_start%5D=2018-04-06&LodgeSearch%5Bdate_end%5D=2018-04-08&LodgeSearch%5Bnum_adults%5D=4'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=81&LodgeSearch%5Bdate_start%5D=2018-04-06&LodgeSearch%5Bdate_end%5D=2018-04-08&LodgeSearch%5Bnum_adults%5D=4'}
9839,Casinha do Conde,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=5&LodgeSearch%5Bdate_start%5D=2018-03-16&LodgeSearch%5Bdate_end%5D=2018-03-18&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=5&LodgeSearch%5Bdate_start%5D=2018-03-16&LodgeSearch%5Bdate_end%5D=2018-03-18&LodgeSearch%5Bnum_adults%5D=2'}
9843,Casa do Ferro - Aldeia Oliveiras,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=23&LodgeSearch%5Bdate_start%5D=2018-03-10&LodgeSearch%5Bdate_end%5D=2018-03-12&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=23&LodgeSearch%5Bdate_start%5D=2018-03-10&LodgeSearch%5Bdate_end%5D=2018-03-12&LodgeSearch%5Bnum_adults%5D=2'}
9849,Casa Amores-Perfeitos - Xisto Sentido,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=43&LodgeSearch%5Bdate_start%5D=2017-12-08&LodgeSearch%5Bdate_end%5D=2017-12-10&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=43&LodgeSearch%5Bdate_start%5D=2017-12-08&LodgeSearch%5Bdate_end%5D=2017-12-10&LodgeSearch%5Bnum_adults%5D=2'}
9851,Casa do Forno - Vilar dos Condes,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=63&LodgeSearch%5Bdate_start%5D=2017-12-31&LodgeSearch%5Bdate_end%5D=2018-01-01&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=63&LodgeSearch%5Bdate_start%5D=2017-12-31&LodgeSearch%5Bdate_end%5D=2018-01-01&LodgeSearch%5Bnum_adults%5D=2'}
9853,Casinha do Conde,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=5&LodgeSearch%5Bdate_start%5D=2018-04-03&LodgeSearch%5Bdate_end%5D=2018-04-05&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=5&LodgeSearch%5Bdate_start%5D=2018-04-03&LodgeSearch%5Bdate_end%5D=2018-04-05&LodgeSearch%5Bnum_adults%5D=2'}
9861,Casa Nascente - Casal Frias,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=52&LodgeSearch%5Bdate_start%5D=2018-05-11&LodgeSearch%5Bdate_end%5D=2018-05-13&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=52&LodgeSearch%5Bdate_start%5D=2018-05-11&LodgeSearch%5Bdate_end%5D=2018-05-13&LodgeSearch%5Bnum_adults%5D=2'}
9866,Casa Princesa Peralta,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=2&LodgeSearch%5Bdate_start%5D=2018-04-21&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=2&LodgeSearch%5Bdate_start%5D=2018-04-21&LodgeSearch%5Bdate_end%5D=2018-04-22&LodgeSearch%5Bnum_adults%5D=2'}
9869,Casa do Rosmaninho,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=22&LodgeSearch%5Bdate_start%5D=2018-05-05&LodgeSearch%5Bdate_end%5D=2018-05-06&LodgeSearch%5Bnum_adults%5D=8'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=22&LodgeSearch%5Bdate_start%5D=2018-05-05&LodgeSearch%5Bdate_end%5D=2018-05-06&LodgeSearch%5Bnum_adults%5D=8'}
9871,Casa do Lagar - Vilar dos Condes,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=62&LodgeSearch%5Bdate_start%5D=2018-03-09&LodgeSearch%5Bdate_end%5D=2018-03-11&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=62&LodgeSearch%5Bdate_start%5D=2018-03-09&LodgeSearch%5Bdate_end%5D=2018-03-11&LodgeSearch%5Bnum_adults%5D=2'}
9873,Casa da Cerejeira - Casas dos Carregais,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=74&LodgeSearch%5Bdate_start%5D=2018-01-26&LodgeSearch%5Bdate_end%5D=2018-01-28&LodgeSearch%5Bnum_adults%5D=2'},cancelado,Cancelado,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=74&LodgeSearch%5Bdate_start%5D=2018-01-26&LodgeSearch%5Bdate_end%5D=2018-01-28&LodgeSearch%5Bnum_adults%5D=2'}
9877,Casa do Forno - Vilar dos Condes,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=63&LodgeSearch%5Bdate_start%5D=2018-03-10&LodgeSearch%5Bdate_end%5D=2018-03-11&LodgeSearch%5Bnum_adults%5D=2'},ok,Pagamento Completo,{'https://bookinxisto.com/pt/lodge-catalog/lodge?id=63&LodgeSearch%5Bdate_start%5D=2018-03-10&LodgeSearch%5Bdate_end%5D=2018-03-11&LodgeSearch%5Bnum_adults%5D=2'}
